thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
112,0,112,[np.float64(0.2881944444444444)],[np.float64(-0.08449074074074074)],[1],[0],[0],[1.6529564999509603],['Target'],112,0,112,0,214.67198319989257,,10,214.66172189987265,214.67198319989257,214.67198319989257,0.024900599848479033,216.3147761998698,[np.float64(0.2881944444444444)],[np.float64(-0.08449074074074074)],[1],[0],[0],[1.6529564999509603],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
113,0,113,[np.float64(-0.1087962962962963)],[np.float64(-0.2152777777777778)],[1],[0],[0],[2.1176088999491185],['Target'],113,0,113,0,216.33234509988688,,5,216.32668109983206,216.33234509988688,216.33234509988688,0.011716700159013271,218.44437129981816,[np.float64(-0.1087962962962963)],[np.float64(-0.2152777777777778)],[1],[0],[0],[2.1176088999491185],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
114,0,114,[np.float64(-0.32175925925925924)],[np.float64(0.17824074074074073)],[1],[0],[0],[2.8068021999206394],['Target'],114,0,114,0,218.4754806999117,,10,218.46710000000894,218.4754806999117,218.4754806999117,0.022603499935939908,221.27402799995616,[np.float64(-0.32175925925925924)],[np.float64(0.17824074074074073)],[1],[0],[0],[2.8068021999206394],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
115,0,115,[np.float64(-0.14930555555555555)],[np.float64(0.09490740740740741)],[1],[0],[0],[2.5904312001075596],['Target'],115,0,115,0,221.29223249992356,,5,221.28705829987302,221.29223249992356,221.29223249992356,0.012796999886631966,223.87757649994455,[np.float64(-0.14930555555555555)],[np.float64(0.09490740740740741)],[1],[0],[0],[2.5904312001075596],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
116,0,116,[np.float64(0.1423611111111111)],[np.float64(-0.2488425925925926)],[1],[0],[0],[1.6942223999649286],['Target'],116,0,116,0,223.89401499996893,,5,223.8882588997949,223.89401499996893,223.89401499996893,0.010537200141698122,225.58258609985933,[np.float64(0.1423611111111111)],[np.float64(-0.2488425925925926)],[1],[0],[0],[1.6942223999649286],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
117,0,117,[np.float64(0.09490740740740741)],[np.float64(0.3576388888888889)],[1],[0],[0],[2.7399482999462634],['Target'],117,0,117,0,225.60389779997058,,5,225.59728509979323,225.60389779997058,225.60389779997058,0.01452989992685616,228.33735169982538,[np.float64(0.09490740740740741)],[np.float64(0.3576388888888889)],[1],[0],[0],[2.7399482999462634],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
118,0,118,[np.float64(-0.4201388888888889)],[np.float64(-0.1875)],[1],[0],[0],[1.7943992000073195],['Target'],118,0,118,0,228.37744409986772,,10,228.3646362000145,228.37744409986772,228.37744409986772,0.027088200207799673,230.15914289979264,[np.float64(-0.4201388888888889)],[np.float64(-0.1875)],[1],[0],[0],[1.7943992000073195],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
119,0,119,[np.float64(0.21875)],[np.float64(-0.22106481481481483)],[1],[0],[0],[2.296570000005886],['Target'],119,0,119,0,230.1950748998206,,10,230.18439770000987,230.1950748998206,230.1950748998206,0.025032900040969253,232.48107849992812,[np.float64(0.21875)],[np.float64(-0.22106481481481483)],[1],[0],[0],[2.296570000005886],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
120,0,120,[np.float64(0.09143518518518519)],[np.float64(0.23032407407407407)],[1],[0],[0],[1.5044304998591542],['Target'],120,0,120,0,232.51530369999819,,10,232.50594559987076,232.51530369999819,232.51530369999819,0.024645899888128042,234.0104979998432,[np.float64(0.09143518518518519)],[np.float64(0.23032407407407407)],[1],[0],[0],[1.5044304998591542],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
121,0,121,[np.float64(0.1284722222222222)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.5701278001070023],['Target'],121,0,121,0,234.0377201999072,,5,234.02922379993834,234.0377201999072,234.0377201999072,0.018498500110581517,235.59945109998807,[np.float64(0.1284722222222222)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.5701278001070023],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
122,0,122,[np.float64(0.027777777777777776)],[np.float64(0.4699074074074074)],[1],[0],[0],[1.6950126001611352],['Target'],122,0,122,0,235.62300689984113,,5,235.61630639992654,235.62300689984113,235.62300689984113,0.01668160012923181,237.31141530000605,[np.float64(0.027777777777777776)],[np.float64(0.4699074074074074)],[1],[0],[0],[1.6950126001611352],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
123,0,123,[np.float64(-0.14699074074074073)],[np.float64(0.2916666666666667)],[1],[0],[0],[2.08439590013586],['Target'],123,0,123,0,237.32974269986153,,5,237.32376519986428,237.32974269986153,237.32974269986153,0.012161799939349294,239.40830809995532,[np.float64(-0.14699074074074073)],[np.float64(0.2916666666666667)],[1],[0],[0],[2.08439590013586],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
124,0,124,[np.float64(-0.26157407407407407)],[np.float64(0.3298611111111111)],[1],[0],[0],[1.7476546000689268],['Target'],124,0,124,0,239.44873159984127,,10,239.43974279984832,239.44873159984127,239.44873159984127,0.031200499972328544,241.1875133998692,[np.float64(-0.26157407407407407)],[np.float64(0.3298611111111111)],[1],[0],[0],[1.7476546000689268],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
125,0,125,[np.float64(-0.44212962962962965)],[np.float64(-0.19791666666666666)],[1],[0],[0],[1.9903111001476645],['Target'],125,0,125,0,241.21279689995572,,5,241.20481249992736,241.21279689995572,241.21279689995572,0.017077800119295716,243.19520669989288,[np.float64(-0.44212962962962965)],[np.float64(-0.19791666666666666)],[1],[0],[0],[1.9903111001476645],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
126,0,126,[np.float64(0.25)],[np.float64(-0.3194444444444444)],[1],[0],[0],[2.566493099788204],['Target'],126,0,126,0,243.2121423999779,,5,243.2064702999778,243.2121423999779,243.2121423999779,0.01111540012061596,245.77308489987627,[np.float64(0.25)],[np.float64(-0.3194444444444444)],[1],[0],[0],[2.566493099788204],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
127,0,127,[np.float64(-0.2847222222222222)],[np.float64(0.1400462962962963)],[1],[0],[0],[1.3179746998939663],['Target'],127,0,127,0,245.80907939979807,,10,245.80157799995504,245.80907939979807,245.80907939979807,0.028301000129431486,247.11968040000647,[np.float64(-0.2847222222222222)],[np.float64(0.1400462962962963)],[1],[0],[0],[1.3179746998939663],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
128,0,128,[np.float64(0.4513888888888889)],[np.float64(-0.10416666666666667)],[1],[0],[0],[1.7633844998199493],['Target'],128,0,128,0,247.14384989999235,,5,247.13703959994018,247.14384989999235,247.14384989999235,0.01712429989129305,248.90052669984289,[np.float64(0.4513888888888889)],[np.float64(-0.10416666666666667)],[1],[0],[0],[1.7633844998199493],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
129,0,129,[np.float64(0.03009259259259259)],[np.float64(-0.0787037037037037)],[1],[0],[0],[1.0823789997957647],['Target'],129,0,129,0,248.9336490998976,,10,248.92400210001506,248.9336490998976,248.9336490998976,0.023292899830266833,250.00649649999104,[np.float64(0.03009259259259259)],[np.float64(-0.0787037037037037)],[1],[0],[0],[1.0823789997957647],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
130,0,130,[np.float64(-0.14583333333333334)],[np.float64(0.2465277777777778)],[1],[0],[0],[1.783334600040689],['Target'],130,0,130,0,250.02519799978472,,5,250.01925689983182,250.02519799978472,250.02519799978472,0.011922999983653426,251.802662699949,[np.float64(-0.14583333333333334)],[np.float64(0.2465277777777778)],[1],[0],[0],[1.783334600040689],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
131,0,131,[np.float64(-0.4976851851851852)],[np.float64(0.45023148148148145)],[1],[0],[0],[1.3038784998934716],['Target'],131,0,131,0,251.83292129985057,,10,251.82299859984778,251.83292129985057,251.83292129985057,0.02023130003362894,253.12699389993213,[np.float64(-0.4976851851851852)],[np.float64(0.45023148148148145)],[1],[0],[0],[1.3038784998934716],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
132,0,132,[np.float64(0.2465277777777778)],[np.float64(-0.2881944444444444)],[1],[0],[0],[1.7349294999148697],['Target'],132,0,132,0,253.16222399985418,,10,253.1532735999208,253.16222399985418,253.16222399985418,0.02605400001630187,254.88830269989558,[np.float64(0.2465277777777778)],[np.float64(-0.2881944444444444)],[1],[0],[0],[1.7349294999148697],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
133,0,133,[np.float64(0.27546296296296297)],[np.float64(-0.019675925925925927)],[1],[0],[0],[1.4637483998667449],['Target'],133,0,133,0,254.92595269996673,,10,254.913855999941,254.92595269996673,254.92595269996673,0.02536790003068745,256.3776842998341,[np.float64(0.27546296296296297)],[np.float64(-0.019675925925925927)],[1],[0],[0],[1.4637483998667449],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
134,0,134,[np.float64(0.13425925925925927)],[np.float64(0.4675925925925926)],[1],[0],[0],[1.3091287999413908],['Target'],134,0,134,0,256.41534690000117,,10,256.4079287999775,256.41534690000117,256.41534690000117,0.03007199987769127,257.7171498998068,[np.float64(0.13425925925925927)],[np.float64(0.4675925925925926)],[1],[0],[0],[1.3091287999413908],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
135,0,135,[np.float64(-0.09259259259259259)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.47950639994815],['Target'],135,0,135,0,257.7345898000058,,5,257.7280588999856,257.7345898000058,257.7345898000058,0.010721399914473295,259.20768639980815,[np.float64(-0.09259259259259259)],[np.float64(0.25925925925925924)],[1],[0],[0],[1.47950639994815],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
136,0,136,[np.float64(0.41203703703703703)],[np.float64(0.29282407407407407)],[1],[0],[0],[2.0029482999816537],['Target'],136,0,136,0,259.2426554998383,,10,259.23251429991797,259.2426554998383,259.2426554998383,0.02463170001283288,261.2355898998212,[np.float64(0.41203703703703703)],[np.float64(0.29282407407407407)],[1],[0],[0],[2.0029482999816537],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
137,0,137,[np.float64(0.33101851851851855)],[np.float64(-0.013888888888888888)],[1],[0],[0],[1.5755759999155998],['Target'],137,0,137,0,261.27687549986877,,10,261.2655392999295,261.27687549986877,261.27687549986877,0.029719100100919604,262.8412454999052,[np.float64(0.33101851851851855)],[np.float64(-0.013888888888888888)],[1],[0],[0],[1.5755759999155998],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
138,0,138,[np.float64(0.041666666666666664)],[np.float64(0.34837962962962965)],[1],[0],[0],[1.7249815000686795],['Target'],138,0,138,0,262.8731182999909,,10,262.86363219982013,262.8731182999909,262.8731182999909,0.0221410000231117,264.5887386999093,[np.float64(0.041666666666666664)],[np.float64(0.34837962962962965)],[1],[0],[0],[1.7249815000686795],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
139,0,139,[np.float64(0.09490740740740741)],[np.float64(0.10185185185185185)],[1],[0],[0],[1.305611199932173],['Target'],139,0,139,0,264.6183684999123,,5,264.6072656000033,264.6183684999123,264.6183684999123,0.01829309994354844,265.91297599999234,[np.float64(0.09490740740740741)],[np.float64(0.10185185185185185)],[1],[0],[0],[1.305611199932173],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
140,0,140,[np.float64(0.1597222222222222)],[np.float64(-0.11805555555555555)],[1],[0],[0],[1.4760600000154227],['Target'],140,0,140,0,265.94162519997917,,5,265.93284769984894,265.94162519997917,265.94162519997917,0.01969180000014603,267.4090066999197,[np.float64(0.1597222222222222)],[np.float64(-0.11805555555555555)],[1],[0],[0],[1.4760600000154227],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
141,0,141,[np.float64(0.30439814814814814)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.9632330001331866],['Target'],141,0,141,0,267.4435957998503,,10,267.43561859987676,267.4435957998503,267.4435957998503,0.02641689986921847,269.3989675999619,[np.float64(0.30439814814814814)],[np.float64(0.3888888888888889)],[1],[0],[0],[1.9632330001331866],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
142,0,142,[np.float64(0.06828703703703703)],[np.float64(-0.4675925925925926)],[1],[0],[0],[2.4652011001016945],['Target'],142,0,142,0,269.4356632998679,,10,269.4268999998458,269.4356632998679,269.4356632998679,0.027708299923688173,271.8922093999572,[np.float64(0.06828703703703703)],[np.float64(-0.4675925925925926)],[1],[0],[0],[2.4652011001016945],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
143,0,143,[np.float64(-0.2847222222222222)],[np.float64(0.30324074074074076)],[1],[0],[0],[3.1513320999220014],['Target'],143,0,143,0,271.9206304999534,,10,271.91190689988434,271.9206304999534,271.9206304999534,0.01948269992135465,275.06335499999113,[np.float64(-0.2847222222222222)],[np.float64(0.30324074074074076)],[1],[0],[0],[3.1513320999220014],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
144,0,144,[np.float64(-0.5011574074074074)],[np.float64(-0.39467592592592593)],[1],[0],[0],[2.6923637001309544],['Target'],144,0,144,0,275.08687339979224,,5,275.0808325998951,275.08687339979224,275.08687339979224,0.01725230016745627,277.7732658998575,[np.float64(-0.5011574074074074)],[np.float64(-0.39467592592592593)],[1],[0],[0],[2.6923637001309544],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
145,0,145,[np.float64(-0.3854166666666667)],[np.float64(0.2789351851851852)],[1],[0],[0],[1.4444686998613179],['Target'],145,0,145,0,277.79393699998036,,5,277.7858355999924,277.79393699998036,277.79393699998036,0.012465300038456917,279.2304167000111,[np.float64(-0.3854166666666667)],[np.float64(0.2789351851851852)],[1],[0],[0],[1.4444686998613179],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
146,0,146,[np.float64(0.1527777777777778)],[np.float64(-0.16319444444444445)],[1],[0],[0],[1.5618163999170065],['Target'],146,0,146,0,279.2554312997963,,5,279.2487988998182,279.2554312997963,279.2554312997963,0.018192899879068136,280.81072189984843,[np.float64(0.1527777777777778)],[np.float64(-0.16319444444444445)],[1],[0],[0],[1.5618163999170065],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
147,0,147,[np.float64(-0.06597222222222222)],[np.float64(0.4340277777777778)],[1],[0],[0],[1.6724008999299258],['Target'],147,0,147,0,280.8336396999657,,5,280.82728089997545,280.8336396999657,280.8336396999657,0.01636300003156066,282.49979109992273,[np.float64(-0.06597222222222222)],[np.float64(0.4340277777777778)],[1],[0],[0],[1.6724008999299258],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
148,0,148,[np.float64(-0.36342592592592593)],[np.float64(-0.1840277777777778)],[1],[0],[0],[1.42336199991405],['Target'],148,0,148,0,282.53003069991246,,10,282.5214468999766,282.53003069991246,282.53003069991246,0.021468200022354722,283.94489789986983,[np.float64(-0.36342592592592593)],[np.float64(-0.1840277777777778)],[1],[0],[0],[1.42336199991405],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
149,0,149,[np.float64(-0.2662037037037037)],[np.float64(-0.125)],[1],[0],[0],[1.5143969000782818],['Target'],149,0,149,0,283.97046309988946,,5,283.96272899978794,283.97046309988946,283.97046309988946,0.017662999918684363,285.47722459980287,[np.float64(-0.2662037037037037)],[np.float64(-0.125)],[1],[0],[0],[1.5143969000782818],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
150,0,150,[np.float64(-0.02199074074074074)],[np.float64(-0.3275462962962963)],[1],[0],[0],[1.3610048999544233],['Target'],150,0,150,0,285.4963467998896,,5,285.48944879998453,285.4963467998896,285.4963467998896,0.012052199803292751,286.85057509993203,[np.float64(-0.02199074074074074)],[np.float64(-0.3275462962962963)],[1],[0],[0],[1.3610048999544233],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
151,0,151,[np.float64(-0.03009259259259259)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.3025944998953491],['Target'],151,0,151,0,286.878636199981,,5,286.87003210000694,286.878636199981,286.878636199981,0.019273099955171347,288.17279229988344,[np.float64(-0.03009259259259259)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.3025944998953491],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
152,0,152,[np.float64(0.0625)],[np.float64(-0.4085648148148148)],[1],[0],[0],[1.261671399930492],['Target'],152,0,152,0,288.2211968000047,,10,288.20817699981853,288.2211968000047,288.2211968000047,0.035171099938452244,289.46995239984244,[np.float64(0.0625)],[np.float64(-0.4085648148148148)],[1],[0],[0],[1.261671399930492],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
153,0,153,[np.float64(0.21875)],[np.float64(0.38310185185185186)],[1],[0],[0],[1.7104990999214351],['Target'],153,0,153,0,289.4977503998671,,5,289.4906919999048,289.4977503998671,289.4977503998671,0.020530899986624718,291.2012866998557,[np.float64(0.21875)],[np.float64(0.38310185185185186)],[1],[0],[0],[1.7104990999214351],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
154,0,154,[np.float64(0.41898148148148145)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.6191217999439687],['Target'],154,0,154,0,291.22596239997074,,5,291.21900289994664,291.22596239997074,291.22596239997074,0.017539000138640404,292.83824429987,[np.float64(0.41898148148148145)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.6191217999439687],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
155,0,155,[np.float64(-0.4097222222222222)],[np.float64(-0.4375)],[1],[0],[0],[2.1449776999652386],['Target'],155,0,155,0,292.86613929993473,,5,292.85672519984655,292.86613929993473,292.86613929993473,0.018280799966305494,295.00181269994937,[np.float64(-0.4097222222222222)],[np.float64(-0.4375)],[1],[0],[0],[2.1449776999652386],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
156,0,156,[np.float64(-0.03819444444444445)],[np.float64(-0.20833333333333334)],[1],[0],[0],[2.336673399899155],['Target'],156,0,156,0,295.03414749982767,,10,295.02672629989684,295.03414749982767,295.03414749982767,0.024696700042113662,297.3635181998834,[np.float64(-0.03819444444444445)],[np.float64(-0.20833333333333334)],[1],[0],[0],[2.336673399899155],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
157,0,157,[np.float64(0.06481481481481481)],[np.float64(-0.0787037037037037)],[1],[0],[0],[1.231304300017655],['Target'],157,0,157,0,297.41095059993677,,10,297.39781819982454,297.41095059993677,297.41095059993677,0.03408270003274083,298.6292184998747,[np.float64(0.06481481481481481)],[np.float64(-0.0787037037037037)],[1],[0],[0],[1.231304300017655],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
158,0,158,[np.float64(0.26157407407407407)],[np.float64(0.06712962962962964)],[1],[0],[0],[1.7184949999209493],['Target'],158,0,158,0,298.65548429987393,,5,298.64809269993566,298.65548429987393,298.65548429987393,0.018667500000447035,300.3666635998525,[np.float64(0.26157407407407407)],[np.float64(0.06712962962962964)],[1],[0],[0],[1.7184949999209493],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
159,0,159,[np.float64(0.17476851851851852)],[np.float64(0.2534722222222222)],[1],[0],[0],[1.3218445000238717],['Target'],159,0,159,0,300.3921198998578,,10,300.38445529993623,300.3921198998578,300.3921198998578,0.01766240014694631,301.7064078999683,[np.float64(0.17476851851851852)],[np.float64(0.2534722222222222)],[1],[0],[0],[1.3218445000238717],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
160,0,160,[np.float64(0.006944444444444444)],[np.float64(-0.3449074074074074)],[1],[0],[0],[1.5800034999847412],['Target'],160,0,160,0,301.73220420000143,,5,301.72398829995655,301.73220420000143,301.73220420000143,0.017372800037264824,303.3041120998096,[np.float64(0.006944444444444444)],[np.float64(-0.3449074074074074)],[1],[0],[0],[1.5800034999847412],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
161,0,161,[np.float64(0.21296296296296297)],[np.float64(0.3587962962962963)],[1],[0],[0],[2.4440367999486625],['Target'],161,0,161,0,303.3282403999474,,5,303.32193299988285,303.3282403999474,303.3282403999474,0.017620299942791462,305.7660782998428,[np.float64(0.21296296296296297)],[np.float64(0.3587962962962963)],[1],[0],[0],[2.4440367999486625],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
162,0,162,[np.float64(0.023148148148148147)],[np.float64(0.03935185185185185)],[1],[0],[0],[2.9101537000387907],['Target'],162,0,162,0,305.79108549980447,,5,305.7842296999879,305.79108549980447,305.79108549980447,0.017957299947738647,308.6945119998418,[np.float64(0.023148148148148147)],[np.float64(0.03935185185185185)],[1],[0],[0],[2.9101537000387907],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
163,0,163,[np.float64(-0.2962962962962963)],[np.float64(-0.03935185185185185)],[1],[0],[0],[1.6962649000342935],['Target'],163,0,163,0,308.7281823998783,,10,308.7198572999332,308.7281823998783,308.7281823998783,0.02512619993649423,310.4162409999408,[np.float64(-0.2962962962962963)],[np.float64(-0.03935185185185185)],[1],[0],[0],[1.6962649000342935],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
164,0,164,[np.float64(0.2523148148148148)],[np.float64(0.3055555555555556)],[1],[0],[0],[1.689156100153923],['Target'],164,0,164,0,310.43696499988437,,5,310.4318232999649,310.43696499988437,310.43696499988437,0.015345199964940548,312.1210977998562,[np.float64(0.2523148148148148)],[np.float64(0.3055555555555556)],[1],[0],[0],[1.689156100153923],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
165,0,165,[np.float64(0.12731481481481483)],[np.float64(-0.33912037037037035)],[1],[0],[0],[2.219958100002259],['Target'],165,0,165,0,312.15478469990194,,10,312.14744249987416,312.15478469990194,312.15478469990194,0.026143600000068545,314.3675268997904,[np.float64(0.12731481481481483)],[np.float64(-0.33912037037037035)],[1],[0],[0],[2.219958100002259],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
166,0,166,[np.float64(0.09837962962962964)],[np.float64(0.4236111111111111)],[1],[0],[0],[1.9457088999915868],['Target'],166,0,166,0,314.3918759999797,,5,314.3842903999612,314.3918759999797,314.3918759999797,0.016525499988347292,316.3301199998241,[np.float64(0.09837962962962964)],[np.float64(0.4236111111111111)],[1],[0],[0],[1.9457088999915868],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
167,0,167,[np.float64(-0.003472222222222222)],[np.float64(-0.3738425925925926)],[1],[0],[0],[1.4891715000849217],['Target'],167,0,167,0,316.3512822999619,,5,316.3459915998392,316.3512822999619,316.3512822999619,0.015689800027757883,317.83532979991287,[np.float64(-0.003472222222222222)],[np.float64(-0.3738425925925926)],[1],[0],[0],[1.4891715000849217],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
168,0,168,[np.float64(-0.2800925925925926)],[np.float64(0.2800925925925926)],[1],[0],[0],[3.0664828999433666],['Target'],168,0,168,0,317.8638888997957,,10,317.85453359992243,317.8638888997957,317.8638888997957,0.019045399967581034,320.9210935998708,[np.float64(-0.2800925925925926)],[np.float64(0.2800925925925926)],[1],[0],[0],[3.0664828999433666],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
