thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
131,0,131,[np.float64(-0.4351851851851852)],[np.float64(-0.46064814814814814)],[1],[0],[0],[2.064336400013417],['Target'],131,0,131,0,309.65452860016376,,5,309.6461289001163,309.65452860016376,309.65452860016376,0.016687500057742,311.71058430010453,[np.float64(-0.4351851851851852)],[np.float64(-0.46064814814814814)],[1],[0],[0],[2.064336400013417],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
132,0,132,[np.float64(-0.38657407407407407)],[np.float64(-0.33101851851851855)],[1],[0],[0],[1.9388429000973701],['Target'],132,0,132,0,311.7417505001649,,10,311.7330092000775,311.7417505001649,311.7417505001649,0.022197499871253967,313.6719314001966,[np.float64(-0.38657407407407407)],[np.float64(-0.33101851851851855)],[1],[0],[0],[1.9388429000973701],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
133,0,133,[np.float64(0.18287037037037038)],[np.float64(-0.1111111111111111)],[1],[0],[0],[2.312172899954021],['Target'],133,0,133,0,313.6873285002075,,5,313.6822785001714,313.6873285002075,313.6873285002075,0.010195199865847826,315.99456920009106,[np.float64(0.18287037037037038)],[np.float64(-0.1111111111111111)],[1],[0],[0],[2.312172899954021],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
134,0,134,[np.float64(0.2662037037037037)],[np.float64(0.041666666666666664)],[1],[0],[0],[1.5763262000400573],['Target'],134,0,134,0,316.0286625002045,,10,316.0209762000013,316.0286625002045,316.0286625002045,0.026185799855738878,317.597371699987,[np.float64(0.2662037037037037)],[np.float64(0.041666666666666664)],[1],[0],[0],[1.5763262000400573],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
135,0,135,[np.float64(-0.32175925925925924)],[np.float64(-0.33564814814814814)],[1],[0],[0],[2.7188641999382526],['Target'],135,0,135,0,317.61660420009866,,5,317.6094500001054,317.61660420009866,317.61660420009866,0.011939399875700474,320.32842380017973,[np.float64(-0.32175925925925924)],[np.float64(-0.33564814814814814)],[1],[0],[0],[2.7188641999382526],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
136,0,136,[np.float64(0.1550925925925926)],[np.float64(-0.3263888888888889)],[1],[0],[0],[1.3127865998540074],['Target'],136,0,136,0,320.369302400155,,10,320.3615721000824,320.369302400155,320.369302400155,0.03294229996390641,321.6744745001197,[np.float64(0.1550925925925926)],[np.float64(-0.3263888888888889)],[1],[0],[0],[1.3127865998540074],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
137,0,137,[np.float64(-0.12962962962962962)],[np.float64(-0.19560185185185186)],[1],[0],[0],[1.2482414001133293],['Target'],137,0,137,0,321.69663010002114,,5,321.69090010016225,321.69663010002114,321.69663010002114,0.016183099942281842,322.9392244000919,[np.float64(-0.12962962962962962)],[np.float64(-0.19560185185185186)],[1],[0],[0],[1.2482414001133293],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
138,0,138,[np.float64(-0.44212962962962965)],[np.float64(-0.1284722222222222)],[1],[0],[0],[2.760915899882093],['Target'],138,0,138,0,322.9732354001608,,10,322.96532279998064,322.9732354001608,322.9732354001608,0.025954100070521235,325.7263543000445,[np.float64(-0.44212962962962965)],[np.float64(-0.1284722222222222)],[1],[0],[0],[2.760915899882093],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
139,0,139,[np.float64(-0.0625)],[np.float64(-0.2662037037037037)],[1],[0],[0],[3.667836899869144],['Target'],139,0,139,0,325.77259970013984,,10,325.76025890000165,325.77259970013984,325.77259970013984,0.033694599987939,329.42819790006615,[np.float64(-0.0625)],[np.float64(-0.2662037037037037)],[1],[0],[0],[3.667836899869144],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
140,0,140,[np.float64(0.33564814814814814)],[np.float64(-0.21296296296296297)],[1],[0],[0],[1.626559800002724],['Target'],140,0,140,0,329.44660060014576,,5,329.4410676001571,329.44660060014576,329.44660060014576,0.01264509977772832,331.06774560012855,[np.float64(0.33564814814814814)],[np.float64(-0.21296296296296297)],[1],[0],[0],[1.626559800002724],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
141,0,141,[np.float64(-0.21296296296296297)],[np.float64(0.3506944444444444)],[1],[0],[0],[2.723047300009057],['Target'],141,0,141,0,331.1107295001857,,10,331.09567510010675,331.1107295001857,331.1107295001857,0.027749799890443683,333.81880220002495,[np.float64(-0.21296296296296297)],[np.float64(0.3506944444444444)],[1],[0],[0],[2.723047300009057],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
142,0,142,[np.float64(-0.09027777777777778)],[np.float64(-0.08912037037037036)],[1],[0],[0],[1.4548349000979215],['Target'],142,0,142,0,333.8624585000798,,10,333.8528241000604,333.8624585000798,333.8624585000798,0.033827400067821145,335.3077548001893,[np.float64(-0.09027777777777778)],[np.float64(-0.08912037037037036)],[1],[0],[0],[1.4548349000979215],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
143,0,143,[np.float64(0.46296296296296297)],[np.float64(0.44560185185185186)],[1],[0],[0],[2.2455545000266284],['Target'],143,0,143,0,335.3342713001184,,10,335.3262172001414,335.3342713001184,335.3342713001184,0.01830400014296174,337.57188260019757,[np.float64(0.46296296296296297)],[np.float64(0.44560185185185186)],[1],[0],[0],[2.2455545000266284],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
144,0,144,[np.float64(0.18981481481481483)],[np.float64(-0.06481481481481481)],[1],[0],[0],[1.429824799997732],['Target'],144,0,144,0,337.594877500087,,5,337.5888316000346,337.594877500087,337.594877500087,0.01672849990427494,339.0187512000557,[np.float64(0.18981481481481483)],[np.float64(-0.06481481481481481)],[1],[0],[0],[1.429824799997732],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
145,0,145,[np.float64(-0.42939814814814814)],[np.float64(-0.2986111111111111)],[1],[0],[0],[2.199421500088647],['Target'],145,0,145,0,339.06345120002516,,10,339.0492432001047,339.06345120002516,339.06345120002516,0.03031060006469488,341.2487490000203,[np.float64(-0.42939814814814814)],[np.float64(-0.2986111111111111)],[1],[0],[0],[2.199421500088647],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
146,0,146,[np.float64(0.06712962962962964)],[np.float64(0.5)],[1],[0],[0],[4.529682599939406],['Target'],146,0,146,0,341.2770155000035,,10,341.2677463002037,341.2770155000035,341.2770155000035,0.018826300045475364,345.7975182000082,[np.float64(0.06712962962962964)],[np.float64(0.5)],[1],[0],[0],[4.529682599939406],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
147,0,147,[np.float64(0.3449074074074074)],[np.float64(-0.19791666666666666)],[1],[0],[0],[1.6484902000520378],['Target'],147,0,147,0,345.82868250017054,,10,345.8215665000025,345.82868250017054,345.82868250017054,0.02388530015014112,347.47017940017395,[np.float64(0.3449074074074074)],[np.float64(-0.19791666666666666)],[1],[0],[0],[1.6484902000520378],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
148,0,148,[np.float64(0.20601851851851852)],[np.float64(-0.4583333333333333)],[1],[0],[0],[1.6500498000532389],['Target'],148,0,148,0,347.49250410008244,,5,347.48661450017244,347.49250410008244,347.49250410008244,0.016193700022995472,349.1367806000635,[np.float64(0.20601851851851852)],[np.float64(-0.4583333333333333)],[1],[0],[0],[1.6500498000532389],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
149,0,149,[np.float64(-0.42476851851851855)],[np.float64(-0.4652777777777778)],[1],[0],[0],[1.661629999987781],['Target'],149,0,149,0,349.15921850013547,,5,349.1526004001498,349.15921850013547,349.15921850013547,0.015615399926900864,350.8143476000987,[np.float64(-0.42476851851851855)],[np.float64(-0.4652777777777778)],[1],[0],[0],[1.661629999987781],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
150,0,150,[np.float64(0.2650462962962963)],[np.float64(-0.1701388888888889)],[1],[0],[0],[1.30252579995431],['Target'],150,0,150,0,350.852935400093,,10,350.84389580017887,350.852935400093,350.852935400093,0.02934439992532134,352.1465273001231,[np.float64(0.2650462962962963)],[np.float64(-0.1701388888888889)],[1],[0],[0],[1.30252579995431],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
151,0,151,[np.float64(-0.3275462962962963)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.702106300042942],['Target'],151,0,151,0,352.1837969000917,,10,352.1726743001491,352.1837969000917,352.1837969000917,0.025939099956303835,354.8748930001166,[np.float64(-0.3275462962962963)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.702106300042942],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
152,0,152,[np.float64(-0.4652777777777778)],[np.float64(0.3611111111111111)],[1],[0],[0],[2.7311821000184864],['Target'],152,0,152,0,354.9140429000836,,10,354.9049005000852,354.9140429000836,354.9140429000836,0.02978460001759231,357.63619990018196,[np.float64(-0.4652777777777778)],[np.float64(0.3611111111111111)],[1],[0],[0],[2.7311821000184864],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
153,0,153,[np.float64(-0.23842592592592593)],[np.float64(-0.09027777777777778)],[1],[0],[0],[3.1900651999749243],['Target'],153,0,153,0,357.65668150014244,,5,357.6510853001382,357.65668150014244,357.65668150014244,0.014634799910709262,360.84127390012145,[np.float64(-0.23842592592592593)],[np.float64(-0.09027777777777778)],[1],[0],[0],[3.1900651999749243],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
154,0,154,[np.float64(0.2175925925925926)],[np.float64(-0.09027777777777778)],[1],[0],[0],[1.8728169000241905],['Target'],154,0,154,0,360.88026190013625,,10,360.8713905001059,360.88026190013625,360.88026190013625,0.02958800015039742,362.7443171001505,[np.float64(0.2175925925925926)],[np.float64(-0.09027777777777778)],[1],[0],[0],[1.8728169000241905],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
155,0,155,[np.float64(-0.3148148148148148)],[np.float64(-0.35300925925925924)],[1],[0],[0],[1.9695672998204827],[None],155,0,155,0,362.7709214000497,,5,362.7634892000351,362.7709214000497,362.7709214000497,0.018965299939736724,364.7330936000217,[np.float64(-0.3148148148148148)],[np.float64(-0.35300925925925924)],[1],[0],[0],[1.9695672998204827],[None],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
156,0,156,[np.float64(0.16087962962962962)],[np.float64(-0.41435185185185186)],[1],[0],[0],[2.7645176998339593],['Target'],156,0,156,0,364.7615033001639,,10,364.75255040009506,364.7615033001639,364.7615033001639,0.01938059995882213,367.51712319999933,[np.float64(0.16087962962962962)],[np.float64(-0.41435185185185186)],[1],[0],[0],[2.7645176998339593],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
157,0,157,[np.float64(-0.2743055555555556)],[np.float64(-0.08912037037037036)],[1],[0],[0],[1.7057880000211298],['Target'],157,0,157,0,367.5442094001919,,10,367.53466790006496,367.5442094001919,367.5442094001919,0.017428999999538064,369.24058330012485,[np.float64(-0.2743055555555556)],[np.float64(-0.08912037037037036)],[1],[0],[0],[1.7057880000211298],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
158,0,158,[np.float64(-0.4861111111111111)],[np.float64(0.16435185185185186)],[1],[0],[0],[1.4539663000032306],['Target'],158,0,158,0,369.26784270000644,,5,369.25977090001106,369.26784270000644,369.26784270000644,0.018945899792015553,370.7138275001198,[np.float64(-0.4861111111111111)],[np.float64(0.16435185185185186)],[1],[0],[0],[1.4539663000032306],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
159,0,159,[np.float64(-0.028935185185185185)],[np.float64(-0.22337962962962962)],[1],[0],[0],[1.8667727999854833],['Target'],159,0,159,0,370.7319332000334,,5,370.72609310015105,370.7319332000334,370.7319332000334,0.012090099975466728,372.59299570019357,[np.float64(-0.028935185185185185)],[np.float64(-0.22337962962962962)],[1],[0],[0],[1.8667727999854833],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
160,0,160,[np.float64(-0.2916666666666667)],[np.float64(-0.27546296296296297)],[1],[0],[0],[1.9367799998726696],['Target'],160,0,160,0,372.61952419998124,,5,372.6118138001766,372.61952419998124,372.61952419998124,0.018612199928611517,374.5486900000833,[np.float64(-0.2916666666666667)],[np.float64(-0.27546296296296297)],[1],[0],[0],[1.9367799998726696],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
161,0,161,[np.float64(-0.41435185185185186)],[np.float64(-0.2175925925925926)],[1],[0],[0],[0.9551422998774797],['Target'],161,0,161,0,374.57673369999975,,5,374.5671405000612,374.57673369999975,374.57673369999975,0.01828319998458028,375.52240170002915,[np.float64(-0.41435185185185186)],[np.float64(-0.2175925925925926)],[1],[0],[0],[0.9551422998774797],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
162,0,162,[np.float64(0.27199074074074076)],[np.float64(0.4050925925925926)],[1],[0],[0],[1.711357400054112],['Target'],162,0,162,0,375.54921269998886,,5,375.5394592001103,375.54921269998886,375.54921269998886,0.01684579998254776,377.2508841000963,[np.float64(0.27199074074074076)],[np.float64(0.4050925925925926)],[1],[0],[0],[1.711357400054112],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
163,0,163,[np.float64(0.3125)],[np.float64(0.41203703703703703)],[1],[0],[0],[1.3243704000487924],['Target'],163,0,163,0,377.2724793001544,,5,377.2655197000131,377.2724793001544,377.2724793001544,0.014496200019493699,378.58997269999236,[np.float64(0.3125)],[np.float64(0.41203703703703703)],[1],[0],[0],[1.3243704000487924],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
164,0,164,[np.float64(-0.16435185185185186)],[np.float64(0.42592592592592593)],[1],[0],[0],[2.697968800086528],['Target'],164,0,164,0,378.63070610002615,,10,378.6203241001349,378.63070610002615,378.63070610002615,0.03020839998498559,381.31835230020806,[np.float64(-0.16435185185185186)],[np.float64(0.42592592592592593)],[1],[0],[0],[2.697968800086528],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
165,0,165,[np.float64(0.13310185185185186)],[np.float64(-0.3136574074074074)],[1],[0],[0],[2.3739869000855833],['Target'],165,0,165,0,381.35409400006756,,10,381.3405472000595,381.35409400006756,381.35409400006756,0.02207630011253059,383.7146479000803,[np.float64(0.13310185185185186)],[np.float64(-0.3136574074074074)],[1],[0],[0],[2.3739869000855833],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
166,0,166,[np.float64(-0.1527777777777778)],[np.float64(-0.36342592592592593)],[1],[0],[0],[1.2986871001776308],['Target'],166,0,166,0,383.7353207000997,,5,383.7301710001193,383.7353207000997,383.7353207000997,0.01528719998896122,385.0289654000662,[np.float64(-0.1527777777777778)],[np.float64(-0.36342592592592593)],[1],[0],[0],[1.2986871001776308],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
167,0,167,[np.float64(0.2800925925925926)],[np.float64(0.2048611111111111)],[1],[0],[0],[1.3841950001660734],['Target'],167,0,167,0,385.04839070001617,,5,385.04155439999886,385.04839070001617,385.04839070001617,0.012398899998515844,386.4258700001519,[np.float64(0.2800925925925926)],[np.float64(0.2048611111111111)],[1],[0],[0],[1.3841950001660734],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
168,0,168,[np.float64(0.35300925925925924)],[np.float64(0.45601851851851855)],[1],[0],[0],[1.1751478998921812],['Target'],168,0,168,0,386.44980390020646,,5,386.44182500010356,386.44980390020646,386.44980390020646,0.01576839992776513,387.6170640999917,[np.float64(0.35300925925925924)],[np.float64(0.45601851851851855)],[1],[0],[0],[1.1751478998921812],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
169,0,169,[np.float64(-0.052083333333333336)],[np.float64(0.5)],[1],[0],[0],[1.1129092001356184],['Target'],169,0,169,0,387.6397867000196,,5,387.6342448000796,387.6397867000196,387.6397867000196,0.017022700048983097,388.7472738001961,[np.float64(-0.052083333333333336)],[np.float64(0.5)],[1],[0],[0],[1.1129092001356184],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
170,0,170,[np.float64(0.3020833333333333)],[np.float64(0.3148148148148148)],[1],[0],[0],[1.146875699982047],['Target'],170,0,170,0,388.79446830018423,,10,388.78089880011976,388.79446830018423,388.79446830018423,0.03342209989205003,389.9278973999899,[np.float64(0.3020833333333333)],[np.float64(0.3148148148148148)],[1],[0],[0],[1.146875699982047],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
171,0,171,[np.float64(-0.1597222222222222)],[np.float64(-0.2337962962962963)],[1],[0],[0],[1.7397495999466628],['Target'],171,0,171,0,389.9500682000071,,5,389.94432460004464,389.9500682000071,389.9500682000071,0.016110599972307682,391.6842253000941,[np.float64(-0.1597222222222222)],[np.float64(-0.2337962962962963)],[1],[0],[0],[1.7397495999466628],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
172,0,172,[np.float64(0.04398148148148148)],[np.float64(0.29976851851851855)],[1],[0],[0],[2.6853915001265705],['Target'],172,0,172,0,391.79263550019823,,10,391.78485240018927,391.79263550019823,391.79263550019823,0.1003865001257509,394.4703548999969,[np.float64(0.04398148148148148)],[np.float64(0.29976851851851855)],[1],[0],[0],[2.6853915001265705],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
173,0,173,[np.float64(0.1701388888888889)],[np.float64(-0.3090277777777778)],[1],[0],[0],[1.5610811000224203],['Target'],173,0,173,0,394.4993575999979,,5,394.4897115000058,394.4993575999979,394.4993575999979,0.01914980006404221,396.0509016001597,[np.float64(0.1701388888888889)],[np.float64(-0.3090277777777778)],[1],[0],[0],[1.5610811000224203],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
174,0,174,[np.float64(0.24305555555555555)],[np.float64(-0.2974537037037037)],[1],[0],[0],[1.2437378999311477],['Target'],174,0,174,0,396.07823770004325,,5,396.0712361000478,396.07823770004325,396.07823770004325,0.02012020000256598,397.3150814999826,[np.float64(0.24305555555555555)],[np.float64(-0.2974537037037037)],[1],[0],[0],[1.2437378999311477],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
175,0,175,[np.float64(0.47685185185185186)],[np.float64(0.26851851851851855)],[1],[0],[0],[1.699407400097698],['Target'],175,0,175,0,397.33512960001826,,5,397.33025570004247,397.33512960001826,397.33512960001826,0.014974799938499928,399.02977670007385,[np.float64(0.47685185185185186)],[np.float64(0.26851851851851855)],[1],[0],[0],[1.699407400097698],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
176,0,176,[np.float64(-0.41435185185185186)],[np.float64(0.41435185185185186)],[1],[0],[0],[1.5297741000540555],['Target'],176,0,176,0,399.0745530000422,,10,399.06218900019303,399.0745530000422,399.0745530000422,0.032241699984297156,400.59203510009684,[np.float64(-0.41435185185185186)],[np.float64(0.41435185185185186)],[1],[0],[0],[1.5297741000540555],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
177,0,177,[np.float64(0.4375)],[np.float64(-0.3090277777777778)],[1],[0],[0],[1.4903760000597686],['Target'],177,0,177,0,400.6174594000913,,5,400.6095681001898,400.6174594000913,400.6174594000913,0.017371600028127432,402.1000620999839,[np.float64(0.4375)],[np.float64(-0.3090277777777778)],[1],[0],[0],[1.4903760000597686],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
178,0,178,[np.float64(-0.21875)],[np.float64(-0.028935185185185185)],[1],[0],[0],[1.2393453000113368],['Target'],178,0,178,0,402.1265226001851,,5,402.1176709001884,402.1265226001851,402.1265226001851,0.01741579989902675,403.35712160007097,[np.float64(-0.21875)],[np.float64(-0.028935185185185185)],[1],[0],[0],[1.2393453000113368],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
179,0,179,[np.float64(0.09143518518518519)],[np.float64(-0.30787037037037035)],[1],[0],[0],[1.260077100014314],['Target'],179,0,179,0,403.4056470000651,,10,403.391833800124,403.4056470000651,403.4056470000651,0.034545799950137734,404.65199750009924,[np.float64(0.09143518518518519)],[np.float64(-0.30787037037037035)],[1],[0],[0],[1.260077100014314],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
180,0,180,[np.float64(-0.41550925925925924)],[np.float64(-0.011574074074074073)],[1],[0],[0],[1.1090111997909844],['Target'],180,0,180,0,404.67314389999956,,5,404.66725280019455,404.67314389999956,404.67314389999956,0.015040199970826507,405.77637320011854,[np.float64(-0.41550925925925924)],[np.float64(-0.011574074074074073)],[1],[0],[0],[1.1090111997909844],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
181,0,181,[np.float64(0.26157407407407407)],[np.float64(-0.12152777777777778)],[1],[0],[0],[1.3725018000695854],['Target'],181,0,181,0,405.80828160000965,,10,405.8005192000419,405.80828160000965,405.80828160000965,0.023947000037878752,407.17311320011504,[np.float64(0.26157407407407407)],[np.float64(-0.12152777777777778)],[1],[0],[0],[1.3725018000695854],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
182,0,182,[np.float64(-0.2037037037037037)],[np.float64(-0.037037037037037035)],[1],[0],[0],[2.2722785999067128],[None],182,0,182,0,407.21236510016024,,10,407.2052364000119,407.21236510016024,407.21236510016024,0.03193729999475181,409.4776086001657,[np.float64(-0.2037037037037037)],[np.float64(-0.037037037037037035)],[1],[0],[0],[2.2722785999067128],[None],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
183,0,183,[np.float64(0.018518518518518517)],[np.float64(0.3784722222222222)],[1],[0],[0],[1.3365770999807864],['Target'],183,0,183,0,409.49388670013286,,5,409.4887569001876,409.49388670013286,409.49388670013286,0.010960099985823035,410.8254755001981,[np.float64(0.018518518518518517)],[np.float64(0.3784722222222222)],[1],[0],[0],[1.3365770999807864],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
184,0,184,[np.float64(-0.22916666666666666)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.2327437000349164],['Target'],184,0,184,0,410.8463475999888,,5,410.8407467000652,410.8463475999888,410.8463475999888,0.015037700068205595,412.07359430007637,[np.float64(-0.22916666666666666)],[np.float64(-0.018518518518518517)],[1],[0],[0],[1.2327437000349164],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
185,0,185,[np.float64(-0.46064814814814814)],[np.float64(-0.3229166666666667)],[1],[0],[0],[1.5269884001463652],['Target'],185,0,185,0,412.10025710007176,,5,412.09371600020677,412.10025710007176,412.10025710007176,0.019945899955928326,413.62081240001135,[np.float64(-0.46064814814814814)],[np.float64(-0.3229166666666667)],[1],[0],[0],[1.5269884001463652],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
186,0,186,[np.float64(-0.14583333333333334)],[np.float64(-0.42939814814814814)],[1],[0],[0],[2.6409549000672996],['Target'],186,0,186,0,413.6391475000419,,5,413.633404500084,413.6391475000419,413.6391475000419,0.012397499987855554,416.2744812001474,[np.float64(-0.14583333333333334)],[np.float64(-0.42939814814814814)],[1],[0],[0],[2.6409549000672996],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
187,0,187,[np.float64(-0.09027777777777778)],[np.float64(0.05787037037037037)],[1],[0],[0],[1.5435055000707507],['Target'],187,0,187,0,416.3252602000721,,10,416.3109330001753,416.3252602000721,416.3252602000721,0.036262899870052934,417.85452900012024,[np.float64(-0.09027777777777778)],[np.float64(0.05787037037037037)],[1],[0],[0],[1.5435055000707507],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
